CAS,SMILES,pEC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
144740-54-5,COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC(=N2)C(F)(F)F)C(=O)OC)OC.[Na+],2.8299422410000004,12.939970697388384,-5.1965683920173005,12.939970697388384,0.0,0.39500370910293714,487.3480000000002,474.2440000000002,487.03854769599997,168.0,0.0,1.0,-0.4808038681897147,1.0,0.4808038681897147,1.03125,1.59375,2.0625,5.119992435211564e-06,1092.8331668960311,23.39697674656903,16.920784932307296,19.737281513235022,14.405563855810271,7.835625427427846,9.275688756228485,5.311326321490556,6.830731518048912,3.319599680753781,4.525655576247018,2.00009215590581,2.993498954976927,-2.6899999999999995,3428463.7482517655,27.344118048447633,10.75424112119935,6.6519048943085375,200.7712799345102,24.249472329858566,5.693927994848461,17.00541377199381,21.783267826278326,0.0,41.70288983800326,4.794537184071822,18.196312689347966,23.13920218491888,0.0,0.0,12.13273413692322,0.0,32.9592111839912,74.94599138950512,27.972050234683998,0.0,14.951935562841626,0.0,11.202258496112716,26.64618122783893,34.17857555638237,0.0,11.759976672870742,44.347800544214365,23.914121608082773,11.759976672870742,0.0,56.69954497129308,20.936452624651107,0.0,16.051916670617278,23.22506118405407,0.0,4.722094864452088,0.0,160.76999999999998,50.43168821734217,31.178116495497044,0.0,41.317262705478676,12.13273413692322,7.109797541277533,20.285962151016676,0.0,5.316788604006331,24.41089338109376,9.473725907600098,80.55043214857318,0.0,34.16991205477534,0.46887192145376644,-2.4846747724444334,-1.9058562259716652,0.5728363375203855,-5.03555168979878,0.0,-1.835969774107782,0.26666666666666666,32.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,1.0,17.0,6.0,0.0,0.0,0.0,2.0,-1.007299999999999,95.27800000000003,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22259-30-9,O=C(Oc1cccc(N=CN(C)C)c1)NC,8.114512867,10.978619457042075,-0.4919081737633324,10.978619457042075,0.4655149281934996,0.6230761415814727,221.26,206.14,221.11642672,86.0,0.0,0.4118395859616191,-0.4102828168514529,0.4118395859616191,0.4102828168514529,1.5,2.25,2.875,2.745753924524217,388.5709943614489,11.966255326250886,9.597675117875772,9.597675117875772,7.613392202930193,4.818171408985931,4.818171408985931,3.345055898723642,3.345055898723642,1.6700384261551948,1.6700384261551948,0.9675091292113617,0.9675091292113617,-2.0400000000000005,3496.9950473614404,12.031633237822351,5.747178635026609,3.996461393295233,94.73619936070219,14.953561288656857,5.749511833283905,0.0,0.0,0.0,6.093240070938415,0.0,9.786941916707491,0.0,0.0,6.06636706846161,12.13273413692322,27.20938301649318,12.025921637205446,9.53140013787187,18.11916170814386,0.0,10.216698334856808,4.992404732635669,0.0,21.143015948031568,24.26546827384644,0.0,5.749511833283905,10.05365155780638,10.481923458755384,5.749511833283905,0.0,38.474701112342345,0.0,0.0,0.0,29.25787300648211,0.0,0.0,0.0,53.93,6.093240070938415,4.794537184071822,0.0,0.0,5.749511833283905,5.687386274683562,7.04767198267719,24.537636567906713,25.06162076466647,10.309193336642,4.736862953800049,4.973459467120181,0.0,16.993029257999495,2.3753279320987652,0.7315769085411945,0.4655149281934996,6.996505102040816,1.1876607510288066,0.0,5.276925652977241,0.2727272727272727,16.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,1.0,1.6262,63.364700000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77182-82-2,O=C(O)C(N)CCP(=O)(O)C,2.433261876,10.648695200302344,-3.102615740740741,10.648695200302344,0.04120370370370363,0.5161642413569594,181.12800000000001,169.03199999999998,181.050394494,66.0,0.0,0.31998437638068283,-0.48008626769332435,0.48008626769332435,0.31998437638068283,1.7272727272727273,2.1818181818181817,2.4545454545454546,3.720984563822844,186.92143908728139,9.068914100752348,6.227051468179947,7.1214786591798624,4.827185821959348,3.1040032487257716,5.396034343429474,2.5079850836833284,5.057143501294398,1.1721949767499915,2.260181647832166,0.5020997086844686,1.2593485509820672,-0.38000000000000006,140.74551362780613,10.620000000000001,3.853322767546214,6.0358004158004155,64.6651699450851,15.733606474755366,6.041840829147961,7.368827530443599,0.0,0.0,5.969305287951849,9.35958546900315,0.0,0.0,0.0,0.0,6.4208216229260096,12.826735631700457,0.0,19.359524466596334,13.338132818395447,0.0,0.0,5.733667477162185,12.462662452073971,12.826735631700457,0.0,0.0,0.0,5.733667477162185,0.0,0.0,7.368827530443599,34.83782074639345,9.35958546900315,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,100.61999999999999,19.37997364754341,9.35958546900315,0.0,12.582731650393931,0.0,0.0,6.664825604232536,0.0,0.0,0.0,15.733606474755366,10.648695200302344,0.0,18.875219828672208,8.28250535399345,5.0918981481481485,-1.1403240740740734,-1.0320138888888895,7.71604938272219e-05,1.182113567649282,-3.102615740740741,0.8,11.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,-0.3113999999999999,40.84450000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3861-47-0,N#Cc1cc(c(OC(=O)CCCCCCC)c(c1)I)I,7.655077287,11.810162509448224,-0.19255729402872257,11.810162509448224,0.19255729402872257,0.22998194639071642,497.1139999999999,479.97799999999995,496.934874784,108.0,0.0,0.31075054075651476,-0.42424630959711185,0.42424630959711185,0.31075054075651476,1.2,1.8,2.35,2.521601062826903,486.0803568040389,14.957819157813608,11.416980347944676,15.731976930297321,9.578917360319544,6.679304416614073,8.836802707790396,4.519103844215839,6.84348520899081,2.8277334360347512,4.430321612947955,1.7596985354131875,3.748010726513124,-0.3599999999999999,23890.614210541546,17.69091649694501,9.55348140495868,5.954690552729317,146.90720540217308,4.736862953800049,0.0,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,32.60702369139466,63.735297013985345,6.4208216229260096,18.77303734662006,9.53140013787187,51.15104654208796,5.261891554738487,0.0,0.0,45.448666937246685,0.0,24.836550170751007,0.0,11.818733146076179,4.736862953800049,0.0,5.749511833283905,45.181741254136114,5.969305287951849,4.794537184071822,18.471477409661553,51.01211842894368,12.13273413692322,0.0,0.0,0.0,50.089999999999996,0.0,4.794537184071822,0.0,5.969305287951849,17.733784947906912,19.982007787982813,19.26246486877803,12.13273413692322,0.0,58.174699766619014,9.998754508538536,7.011940335031064,4.182456216827105,11.810162509448224,8.881816955144668,0.5816338861044503,0.38036695746199745,5.550415003876471,6.004861626667394,2.169679842771959,0.0,0.4666666666666667,20.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,7.0,0.0,0.0,0.0,1.0,5.033380000000004,95.60200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
881685-58-1,O=C(Nc1cccc2c1C3CCC2C3C(C)C)c4cn(nc4C(F)F)C,6.912197892999999,13.166269288171344,-2.777988661003633,13.166269288171344,0.06604720437557687,0.8475852147455875,359.42,336.236,359.180918796,138.0,0.0,0.2824620720027052,-0.3216075612048488,0.3216075612048488,0.2824620720027052,1.2692307692307692,2.0,2.6923076923076925,1.6730158297663813,858.736342268166,18.585057479767897,15.168970412561963,15.168970412561963,12.379917853109722,9.139493802243539,9.139493802243539,7.7766836917896995,7.7766836917896995,5.95470105581157,5.95470105581157,5.113933194045583,5.113933194045583,-2.2399999999999993,1149103.1787476253,17.187738341812626,6.179723726897728,2.5402593525677175,151.14088682333033,5.316788604006331,5.693927994848461,0.0,0.0,12.332624474210697,0.0,9.476340119217006,8.78083009534964,5.098681808301038,0.0,25.98020853630447,53.70653748235319,18.931901828973828,5.563451491696996,13.575367279421462,11.594566004035068,0.0,9.780484743446223,18.883484074999977,44.95037448241524,5.316788604006331,46.78022724693735,0.0,0.0,5.316788604006331,14.468216370033202,0.0,0.0,15.687664472797728,7.04767198267719,11.835812092322787,72.12919413642652,24.395944776997908,0.0,0.0,0.0,46.92,18.02655246905916,13.575367279421462,0.0,5.563451491696996,23.671624184645573,12.10820789760957,35.474043095755455,0.0,12.13273413692322,30.329311880150225,0.0,27.585100042287092,0.0,12.67638455845301,6.610507782594723,2.744027357856724,1.632210145587671,5.982035567313345,0.8903523040044492,4.509272524079522,1.5367763844901292,0.5,26.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,4.0,1.0,0.0,1.0,4.0,4.856800000000004,95.60420000000005,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21609-90-5,O(c1cc(c(cc1Cl)Br)Cl)P(OC)(c2ccccc2)=S,8.313941002,6.154265418101397,-2.661472663139329,6.154265418101397,0.4110213529856386,0.49417035760209493,412.0720000000001,401.9920000000002,409.86995465,106.0,0.0,0.26839673305288453,-0.438535154553441,0.438535154553441,0.26839673305288453,1.1,1.75,2.35,2.410608615324308,666.9207739501664,14.750712376627058,10.347303770246612,15.156081973325866,9.459344204450494,5.516032641366992,9.703063682463418,3.803617310901005,8.973560702066433,2.5061168674713397,7.150203495150774,1.5096971300936046,4.338654344492202,-0.09000000000000022,29880.010836364632,16.283443518383198,6.780315057509539,3.5634874382474817,140.8478678034618,9.047494323423635,5.749511833283905,0.0,0.0,6.491672436018892,0.0,0.0,0.0,0.0,0.0,41.40098098584986,45.935901191972825,22.953424021810463,10.045266627482652,9.047494323423635,62.73489209931083,0.0,0.0,0.0,0.0,7.109797541277533,56.982555622546336,0.0,5.749511833283905,9.828287057950725,0.0,5.749511833283905,45.62349611443327,7.109797541277533,16.330603250350464,0.0,0.0,46.93728899506368,10.045266627482652,0.0,0.0,18.46,6.491672436018892,0.0,0.0,0.0,20.26749797659897,5.304539896238907,7.109797541277533,12.13273413692322,30.33183534230805,15.929943897949348,44.056230192527316,12.00968334015705,21.052345256488472,0.0,1.7279664141891335,0.0,0.4110213529856386,12.708326984630194,0.0,-2.661472663139329,1.5299070924666163,0.07692307692307693,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,5.416100000000004,92.16000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121-75-5,O=C(OCC)CC(C(=O)OCC)SP(OC)(OC)=S,8.673941999,11.802090419501134,-2.6486008361678,11.802090419501134,0.12256944444444473,0.47019719328588866,330.36400000000003,311.212,330.03606695800005,112.0,0.0,0.31969382264975577,-0.4659275615510423,0.4659275615510423,0.31969382264975577,1.1578947368421053,1.6842105263157894,2.1052631578947367,4.80781070887242,340.9115786798855,14.88890505706126,11.411870531960131,13.939290884815499,8.918362620557913,5.641032812805862,9.763921050297999,3.1676067752787387,9.782349110058952,1.9104287221824445,7.77814109516459,1.0865660647303355,4.952414779411321,-0.14000000000000004,9559.020379374077,18.859999999999996,9.715029932282086,7.269182491946857,121.96590766908356,18.521220231023733,5.249938029982174,0.0,5.693537600778055,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,11.38172479611316,25.654330488019895,14.219595082555067,19.634585551951847,28.110294599167375,40.82072906143356,0.0,0.0,0.0,25.518234052289433,27.4333590115809,0.0,0.0,0.0,0.0,0.0,0.0,17.075262396891215,44.621907617466775,39.91715068780602,0.0,20.268296022307258,0.0,0.0,0.0,0.0,71.06000000000002,22.882086206663924,9.589074368143644,0.0,19.634585551951847,0.0,11.38172479611316,14.219595082555067,13.847474399381248,0.0,0.0,30.32807631966238,19.91800752708491,6.171662441211052,23.280134794658604,-0.7872839506172842,-2.6486008361678,-1.008622921390777,0.0,-0.12256944444444473,3.856287884752666,2.8132067271352987,0.8,19.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,2.1218000000000004,77.56500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123-33-1,O=C1C=CC(=O)NN1,3.017389909,10.195972222222222,-0.30129629629629595,10.195972222222222,0.30129629629629595,0.4546939811074878,112.08800000000001,108.056,112.027277368,42.0,0.0,0.26209735663239164,-0.26812652979898144,0.26812652979898144,0.26209735663239164,1.0,1.375,1.625,3.4364670255861682,219.36195376207493,5.983127663125442,3.9711971193069777,3.9711971193069777,3.787693700234704,2.0689318929868223,2.0689318929868223,1.3118348735555938,1.3118348735555938,0.6949824034013268,0.6949824034013268,0.35790786836733,0.35790786836733,-1.32,70.79892376087899,4.829700598802395,1.6512034657775698,0.8412053770519652,44.16219684988224,0.0,0.0,0.0,0.0,11.118533790104014,0.0,19.786437984745717,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.0,0.0,0.0,0.0,10.197363616602075,0.0,0.0,0.0,32.84034229517088,0.0,0.0,11.118533790104014,0.0,0.0,0.0,10.197363616602075,0.0,0.0,0.0,21.721808505066864,0.0,0.0,0.0,65.72,0.0,9.589074368143644,0.0,11.118533790104014,0.0,0.0,12.13273413692322,0.0,0.0,10.197363616602075,0.0,0.0,0.0,20.391944444444444,4.212962962962963,-0.6025925925925919,0.0,2.331018518518518,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,-0.9368000000000001,27.683399999999992,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032-65-7,O=C(Oc1cc(c(c(c1)C)SC)C)NC,7.449748303,11.019734583648273,-0.4391652494331064,11.019734583648273,0.4391652494331064,0.7864412991344591,225.313,210.19299999999998,225.08234972,82.0,0.0,0.41183866539588443,-0.4103436033863278,0.41183866539588443,0.4103436033863278,1.3333333333333333,1.8666666666666667,2.2666666666666666,2.9808899617813664,353.8458253198426,11.422285251880869,9.379445409770842,10.195941990698566,7.078917360319544,4.629445409770841,5.854190281162429,3.2298373070865285,4.046333888014255,2.0526404651200103,3.1048393064432527,1.449511909042858,2.211313590099995,-1.1600000000000001,1924.9471550981775,11.912254335260116,5.071152041326896,2.892220426265408,94.20415323000393,10.05365155780638,5.749511833283905,0.0,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,11.761884949391115,0.0,43.36288070320987,11.943155458194965,0.0,9.53140013787187,17.85512502032953,0.0,5.316788604006331,0.0,18.742957874899023,13.303441166188595,23.259637120317212,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,11.761884949391115,19.39668123712701,0.0,13.847474399381248,11.126902983393991,17.028217612440994,0.0,0.0,0.0,38.33,6.093240070938415,4.794537184071822,0.0,0.0,5.749511833283905,11.126902983393991,11.943155458194965,11.761884949391115,32.23597771981588,5.316788604006331,4.736862953800049,5.065380763416478,1.699271988116234,12.255157391660367,2.414606324011086,2.2525982615268334,0.5853240740740742,3.7382407407407405,1.597159234063996,4.018936130007559,1.5399917590492986,0.36363636363636365,15.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,2.7435400000000003,62.78070000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16752-77-5,O=C(ON=C(C)SC)NC,7.329344345,10.382503779289493,-0.5477777777777779,10.382503779289493,0.5477777777777779,0.27108245929930574,162.214,152.134,162.04629856,58.0,0.0,0.43261343366141014,-0.32265780259105936,0.43261343366141014,0.32265780259105936,1.7,2.3,2.7,3.6080443807667226,146.58337707694835,7.983127663125442,6.171958466891548,6.988455047819273,4.701907262607799,2.676801709744692,3.901546581136281,1.44317384553169,2.442244612294471,0.7566451684664391,1.4220032440153503,0.18864446539690263,0.30044786427189213,-0.71,147.1575478646058,9.29,5.104793271698562,4.196814348969283,63.99642000927801,5.316788604006331,5.043716986591482,0.0,0.0,0.0,6.093240070938415,4.8375885837366335,4.794537184071822,0.0,11.761884949391115,5.15571272675054,13.179506383202028,7.04767198267719,0.0,9.632125767808455,22.898842006921015,0.0,5.316788604006331,5.15571272675054,6.923737199690624,13.303441166188595,0.0,0.0,0.0,5.316788604006331,4.794537184071822,0.0,11.761884949391115,24.440398223718493,4.8375885837366335,0.0,6.923737199690624,5.15571272675054,0.0,0.0,0.0,50.69,6.093240070938415,4.794537184071822,0.0,0.0,5.043716986591482,0.0,18.809556932068304,6.923737199690624,6.255769183511404,15.310089914493503,0.0,0.0,1.4222467876039302,14.74342970521542,6.459555933484506,0.0,0.0,0.0,1.3054402872260014,1.7575462962962962,1.478447656840514,0.6,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0388,42.16470000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
